cluster_membership,lat_round,lon_round,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
6,41.233,-73.045,6,5,13,13,15,5,14,1,1,9,14,19,5,16,3,17
6,41.233,-73.045,6,5,12,13,12,10,11,19,5,2,14,19,17,2,12,17
6,41.233,-73.045,6,19,12,13,15,19,7,19,1,9,14,19,5,16,8,17
6,41.233,-73.045,6,5,9,3,5,10,7,19,5,18,3,14,17,2,12,17
6,41.233,-73.045,6,5,13,13,5,19,7,19,1,9,4,4,1,8,8,17
6,41.233,-73.045,6,5,13,13,5,10,11,19,5,2,4,14,7,19,5,17
6,41.184,-73.158,6,19,12,13,12,10,11,14,15,3,9,8,6,15,7,13
6,41.184,-73.158,6,19,12,13,12,10,4,7,4,3,9,8,2,4,7,13
6,41.184,-73.158,6,5,13,3,5,4,7,19,5,2,4,12,17,2,8,13
6,41.184,-73.158,6,19,12,13,12,10,7,19,5,9,14,19,5,16,16,13
6,41.184,-73.158,6,19,12,13,5,10,11,19,5,2,4,14,7,19,5,13
6,41.184,-73.158,6,19,12,19,5,10,11,19,1,9,14,4,5,8,8,13
6,41.172,-73.157,6,19,12,13,12,16,4,7,4,3,12,9,2,15,7,13
6,41.172,-73.157,6,19,12,13,5,10,14,14,1,9,14,19,6,16,16,13
6,41.172,-73.157,6,19,12,13,12,10,11,19,18,18,8,4,1,11,18,13
6,41.172,-73.157,6,5,12,13,5,4,15,9,13,6,3,6,7,19,5,13
6,41.172,-73.157,6,19,12,19,15,5,14,1,4,9,14,19,5,16,16,13
6,41.258,-73.045,6,5,13,10,15,19,14,1,1,9,14,9,5,6,16,17
6,41.258,-73.045,6,5,12,13,15,10,7,19,5,2,4,14,17,2,12,17
17,41.258,-73.045,6,5,12,13,15,10,11,14,1,2,4,12,17,2,12,17
6,41.258,-73.045,6,5,13,13,15,5,11,1,1,9,8,4,1,8,8,17
6,41.258,-73.045,6,5,13,10,15,10,11,1,1,9,14,19,5,15,16,17
17,41.258,-73.045,6,12,13,3,10,4,15,4,18,18,3,14,7,19,5,17
6,41.258,-73.045,6,5,13,10,5,19,7,18,11,12,3,17,15,11,9,17
17,41.258,-73.045,6,12,13,10,5,19,7,18,11,12,8,2,5,16,16,17
7,41.273,-72.947,4,12,9,3,10,19,7,18,11,12,8,4,1,19,8,17
7,41.273,-72.947,4,5,13,10,5,4,7,19,5,12,4,14,17,2,5,17
7,41.273,-72.946,4,5,13,10,5,19,7,19,1,9,14,19,5,8,8,17
7,41.273,-72.947,4,5,13,10,15,19,7,1,1,9,14,19,5,16,8,17
7,41.273,-72.947,4,12,9,10,5,19,7,19,18,18,8,17,7,19,18,17
7,41.273,-72.946,4,12,9,3,5,19,7,19,11,12,3,14,7,19,5,17
7,41.289,-73.001,4,5,13,10,5,19,7,19,1,12,8,4,5,8,8,17
7,41.289,-73.001,4,5,13,10,5,19,11,19,1,9,14,19,5,16,16,17
17,41.289,-73.001,4,5,13,13,5,10,14,1,1,9,14,19,5,16,16,17
7,41.289,-73.001,4,5,12,13,15,5,14,1,4,9,12,9,10,6,3,17
7,41.289,-73.001,4,5,13,10,5,4,15,4,18,18,3,14,7,19,5,17
17,41.289,-73.001,4,5,13,10,5,19,7,19,11,12,8,4,1,8,8,17
6,41.289,-73.001,4,5,12,13,15,5,7,19,5,12,8,4,1,2,8,17
7,41.289,-73.001,4,12,13,10,5,4,15,19,5,2,4,12,17,2,8,17
17,41.289,-73.001,4,5,12,13,15,19,7,19,11,12,8,4,1,8,8,17
17,41.351,-73.049,4,5,13,10,15,19,7,18,11,12,8,4,1,3,1,17
17,41.351,-73.049,4,5,13,10,5,4,7,19,18,18,3,6,7,19,5,17
17,41.351,-73.049,4,5,13,13,15,5,14,1,1,12,14,19,5,16,16,17
17,41.351,-73.049,4,5,13,10,5,4,7,19,1,12,8,4,1,16,8,17
17,41.351,-73.049,4,5,13,10,5,4,15,4,18,18,3,17,7,11,18,17
17,41.351,-73.049,4,5,13,10,15,19,19,18,11,12,8,2,1,1,11,17
9,41.373,-72.981,4,5,13,10,6,19,7,18,1,12,8,4,1,8,8,17
9,41.373,-72.981,4,5,9,3,10,4,15,4,18,18,3,14,7,19,5,17
9,41.373,-72.981,4,5,11,10,6,19,7,6,11,12,10,10,8,11,18,17
9,41.373,-72.981,4,5,13,10,6,1,19,6,19,4,10,2,13,1,11,17
9,41.373,-72.981,4,5,13,10,5,4,15,4,18,18,8,14,1,8,18,17
6,41.19,-73.167,6,5,13,13,5,4,7,4,18,18,3,14,7,19,5,13
6,41.19,-73.167,6,19,12,19,2,16,14,1,1,9,14,19,17,16,8,13
6,41.19,-73.166,6,19,13,13,5,10,7,19,5,2,4,14,7,19,5,13
6,41.19,-73.167,6,19,12,19,2,16,4,7,4,3,1,8,5,2,12,13
6,41.19,-73.167,6,19,13,3,5,4,7,19,18,18,3,6,7,19,5,13
6,41.19,-73.166,6,5,13,13,5,10,7,19,5,18,3,14,7,5,9,13
7,41.253,-72.999,4,5,9,3,5,4,7,19,11,12,8,4,1,8,8,17
7,41.253,-72.999,4,5,13,10,5,4,7,4,18,18,8,4,1,8,8,17
7,41.326,-72.966,4,5,13,10,15,19,7,18,11,12,8,17,1,8,8,17
7,41.326,-72.966,4,12,9,10,10,4,15,4,18,6,11,6,15,5,9,17
9,41.326,-72.966,4,5,13,3,5,10,7,4,5,18,3,14,17,2,8,17
7,41.326,-72.966,4,5,12,10,15,5,14,18,19,4,10,2,5,1,11,17
7,41.326,-72.966,4,5,13,10,6,19,7,18,11,12,10,2,5,16,11,17
9,41.326,-72.966,4,5,13,10,10,4,15,4,18,18,3,14,7,8,18,17
17,41.252,-73.117,6,19,12,19,15,5,14,1,4,9,12,9,10,6,3,13
6,41.252,-73.117,6,19,12,13,5,19,7,19,5,12,4,14,7,19,5,13
6,41.251,-73.117,6,5,12,13,5,10,7,4,18,6,11,6,12,5,9,13
17,41.252,-73.117,6,19,12,19,15,5,14,1,4,2,4,12,17,2,5,13
6,41.252,-73.117,6,5,12,13,2,5,14,1,1,9,14,19,5,16,16,13
6,41.251,-73.117,6,19,12,13,12,10,11,19,5,2,4,14,7,19,5,13
17,41.25,-73.097,6,5,13,13,5,10,11,14,1,9,4,12,7,19,8,13
17,41.25,-73.097,6,19,12,13,15,19,7,1,1,12,3,14,1,8,8,13
17,41.286,-73.043,4,5,13,10,5,19,7,19,5,12,3,14,7,19,9,17
17,41.286,-73.043,4,5,13,13,5,10,11,1,1,12,8,4,1,8,8,17
17,41.286,-73.043,4,5,12,13,15,10,14,1,1,9,14,19,5,16,16,17
17,41.286,-73.043,4,5,13,10,5,19,7,19,11,12,8,14,1,8,8,17
17,41.286,-73.043,4,5,13,13,15,10,14,1,4,9,14,19,5,16,16,17
17,41.286,-73.043,4,5,13,10,5,19,14,1,4,9,14,19,5,16,11,17
7,41.326,-72.966,4,5,13,10,5,4,15,4,18,18,3,14,7,19,5,17
7,41.326,-72.966,4,5,9,3,5,4,7,4,18,18,3,17,7,11,18,17
9,41.326,-72.966,4,5,13,10,5,19,7,19,5,2,4,12,17,2,8,17
6,41.198,-73.133,6,5,12,13,12,10,11,14,15,3,9,8,6,15,7,13
6,41.198,-73.133,6,5,12,13,5,10,15,19,5,18,4,14,7,19,5,13
6,41.198,-73.133,6,19,12,13,12,10,11,14,5,2,3,14,7,19,5,13
6,41.198,-73.133,6,19,12,13,12,10,11,19,5,2,4,12,17,2,12,13
6,41.198,-73.133,6,19,12,19,15,5,14,7,4,9,12,9,10,6,16,13
6,41.198,-73.133,6,19,12,13,12,10,11,19,5,2,4,14,7,19,5,13
6,41.233,-73.159,6,19,12,13,15,5,14,1,1,9,14,19,17,16,12,13
6,41.233,-73.159,6,19,12,13,15,5,11,19,5,2,4,4,5,16,8,13
6,41.233,-73.159,6,19,12,19,15,5,14,1,4,5,12,9,5,6,16,13
6,41.198,-73.193,6,19,3,19,12,5,4,7,4,3,9,8,6,15,7,13
6,41.198,-73.193,6,19,12,13,12,16,11,14,1,9,14,19,5,16,12,13
6,41.198,-73.193,6,19,12,13,5,4,15,19,18,18,3,14,7,19,5,13
17,41.258,-73.144,6,19,12,13,15,10,14,1,4,9,14,19,5,16,16,13
6,41.258,-73.144,6,19,13,10,5,19,7,19,1,12,8,4,1,8,8,13
6,41.258,-73.144,6,19,12,19,15,5,14,1,4,9,14,19,10,6,16,13
6,41.213,-73.085,6,5,13,13,5,10,14,1,1,9,14,19,5,16,16,13
6,41.213,-73.085,6,19,12,13,12,10,11,14,15,3,9,8,6,15,7,13
6,41.213,-73.085,6,12,13,13,15,5,14,19,1,12,3,14,7,19,18,13
6,41.229,-73.07,6,19,12,19,12,5,14,1,4,9,14,19,5,16,16,13
6,41.229,-73.07,6,5,12,13,12,5,14,7,15,3,9,8,6,15,7,13
6,41.229,-73.07,6,5,13,3,5,10,11,19,5,18,4,14,7,19,5,13
7,41.256,-73.011,4,5,9,3,10,4,15,4,18,18,11,6,12,5,9,17
7,41.256,-73.011,4,5,13,13,5,4,15,19,5,2,4,12,17,2,16,17
6,41.256,-73.011,4,12,13,10,5,10,11,19,1,9,14,19,17,2,8,17
17,41.286,-73.043,4,5,12,19,15,5,7,19,11,18,3,14,7,5,9,17
17,41.286,-73.043,4,5,13,3,5,10,15,19,5,18,3,14,7,19,5,17
17,41.286,-73.043,4,12,13,10,10,4,7,19,18,18,8,4,1,8,8,17
17,41.296,-73.073,6,19,13,13,5,10,11,19,1,12,8,4,1,8,8,17
17,41.296,-73.073,6,5,12,13,15,5,14,1,4,9,14,9,10,6,3,17
17,41.296,-73.073,6,5,13,3,5,19,7,19,1,12,14,4,1,8,5,17
7,41.328,-72.994,4,12,13,10,10,4,15,4,18,12,3,6,7,19,9,17
17,41.328,-72.994,4,12,9,3,5,4,15,4,18,6,11,17,7,11,18,17
17,41.328,-72.993,4,5,9,3,5,19,7,19,11,18,8,4,7,19,18,17
9,41.345,-72.969,4,5,13,10,15,19,7,18,11,18,3,17,7,19,5,17
6,41.193,-73.146,6,19,12,13,15,5,7,19,1,9,14,4,1,8,8,13
6,41.193,-73.146,6,19,12,3,5,4,15,19,5,2,4,14,7,19,5,13
6,41.193,-73.145,6,19,3,19,2,5,14,7,4,9,14,9,10,6,3,13
17,41.294,-73.107,6,5,12,19,15,5,14,13,4,5,12,0,10,4,13,13
17,41.294,-73.107,6,5,13,10,5,19,7,19,18,18,8,17,7,19,5,13
17,41.294,-73.107,6,5,12,19,15,5,14,1,1,9,8,19,5,16,11,13
17,41.326,-73.149,6,5,13,13,15,5,14,1,1,12,8,19,5,16,16,13
17,41.326,-73.149,6,19,13,10,5,19,7,19,1,9,14,19,5,16,16,13
17,41.326,-73.149,6,5,12,13,15,5,14,1,4,9,12,19,10,6,16,13
17,41.28,-73.185,6,5,12,13,5,10,15,19,5,18,3,14,7,19,5,13
17,41.28,-73.185,6,5,13,13,15,10,14,1,1,9,14,19,5,2,16,13
6,41.28,-73.185,6,19,18,19,13,5,14,7,4,9,14,8,5,16,16,13
17,41.392,-73.053,4,5,11,10,15,19,19,6,19,12,10,4,1,8,8,17
17,41.392,-73.053,4,5,13,10,5,19,7,19,18,18,3,4,7,19,5,17
17,41.392,-73.053,4,5,13,10,15,19,7,18,11,12,8,4,8,3,1,17
6,41.344,-73.225,6,1,18,19,2,5,14,7,4,3,9,8,6,15,7,13
6,41.344,-73.225,6,19,12,13,5,19,7,19,18,18,3,14,1,8,8,13
6,41.344,-73.225,6,19,18,14,2,5,8,1,1,9,10,4,13,8,11,13
6,41.179,-73.216,6,19,12,13,2,5,4,7,4,3,9,8,6,4,13,13
6,41.178,-73.189,6,19,12,1,12,16,11,14,15,2,4,14,17,2,12,13
6,41.178,-73.189,6,5,13,3,10,4,15,4,13,6,11,6,12,5,9,13
6,41.178,-73.189,6,5,12,13,5,10,11,19,5,2,4,14,7,19,5,13
6,41.198,-73.133,6,5,12,13,2,5,4,1,4,3,9,8,2,4,16,13
6,41.198,-73.133,6,19,12,13,15,19,7,19,5,12,8,4,1,8,8,13
6,41.198,-73.133,6,19,12,13,12,10,14,14,15,3,9,8,6,15,16,13
6,41.233,-73.159,6,19,12,13,15,10,14,1,5,2,4,12,17,2,12,13
6,41.233,-73.159,6,19,12,13,15,19,14,1,1,9,4,14,1,8,8,13
6,41.233,-73.159,6,19,12,13,12,10,11,19,5,2,4,14,17,2,8,13
6,41.233,-73.159,6,19,12,19,15,5,14,19,5,18,3,17,7,11,18,13
6,41.233,-73.159,6,19,12,13,15,10,11,1,1,2,14,12,17,2,16,13
6,41.233,-73.159,6,19,12,13,15,5,14,1,4,9,12,19,5,16,16,13
6,41.198,-73.193,6,19,12,19,2,5,14,13,8,5,12,9,10,6,3,13
6,41.198,-73.193,6,19,12,19,5,4,15,19,5,12,8,4,1,8,5,13
6,41.198,-73.193,6,19,12,13,2,5,4,14,15,9,9,12,17,2,12,13
6,41.198,-73.193,6,19,12,13,12,10,11,14,1,2,4,14,17,2,12,13
6,41.198,-73.193,6,19,12,19,2,16,4,7,15,3,1,8,2,4,13,13
6,41.198,-73.193,6,19,3,13,12,10,11,19,5,2,4,14,17,2,5,13
6,41.219,-73.202,6,5,12,13,15,10,11,14,5,2,14,19,5,2,5,13
17,41.258,-73.145,6,19,12,13,12,5,14,7,4,11,1,0,2,4,13,13
6,41.258,-73.145,6,5,13,10,5,19,7,1,1,9,14,19,5,16,16,13
6,41.258,-73.145,6,19,12,19,2,5,14,1,1,9,14,19,5,16,16,13
17,41.258,-73.145,6,19,12,13,15,10,14,1,4,9,14,19,6,2,16,13
6,41.258,-73.145,6,19,12,13,5,10,7,19,1,12,14,4,5,16,16,13
6,41.213,-73.085,6,5,12,19,15,10,14,1,1,9,4,12,5,8,8,13
6,41.213,-73.085,6,19,12,13,15,5,14,1,4,9,8,19,5,16,11,13
6,41.213,-73.085,6,5,12,13,15,10,7,19,5,12,8,12,17,2,16,13
6,41.213,-73.085,6,5,13,13,5,10,11,14,5,2,4,14,17,19,5,13
6,41.213,-73.085,6,19,12,13,12,10,11,14,1,9,14,19,6,16,16,13
6,41.213,-73.085,6,5,12,13,5,10,11,14,15,2,4,12,17,2,12,13
6,41.229,-73.07,6,5,12,13,15,5,14,1,4,9,14,19,5,2,8,13
6,41.229,-73.07,6,5,12,13,12,10,11,14,5,2,9,12,6,15,7,13
6,41.229,-73.07,6,5,12,13,15,10,11,14,1,2,4,14,17,2,12,13
6,41.229,-73.07,6,5,12,10,5,19,7,19,1,12,14,19,5,16,16,13
6,41.229,-73.07,6,5,12,13,5,10,15,19,5,18,3,14,7,5,9,13
6,41.229,-73.07,6,5,12,13,15,5,14,1,1,9,14,19,5,16,16,13
7,41.256,-73.011,4,5,12,13,15,19,7,19,5,18,3,14,7,19,9,17
7,41.256,-73.011,4,5,13,13,5,19,7,19,1,12,8,14,1,8,16,17
6,41.256,-73.011,4,5,13,13,5,10,11,14,1,2,4,14,7,19,5,17
7,41.256,-73.011,4,5,12,19,15,10,14,1,4,9,14,4,1,8,16,17
7,41.256,-73.011,4,5,13,13,5,10,7,19,5,12,8,4,1,8,8,17
6,41.256,-73.011,4,5,13,13,15,10,11,1,1,12,8,4,1,8,8,17
17,41.296,-73.073,6,19,12,19,15,5,14,13,8,5,14,19,10,6,3,17
17,41.296,-73.073,6,19,12,19,15,5,8,13,8,5,14,9,10,6,3,17
17,41.296,-73.073,6,5,13,13,15,5,7,1,1,12,14,19,5,16,16,17
17,41.296,-73.073,6,5,12,19,13,17,8,13,8,5,12,9,10,6,3,17
17,41.296,-73.073,6,5,13,10,15,19,7,4,18,18,3,6,12,5,9,17
17,41.296,-73.073,6,5,13,10,5,19,7,19,11,12,8,4,1,8,8,17
7,41.328,-72.994,4,5,13,4,15,1,19,1,1,9,14,19,10,6,16,17
17,41.328,-72.994,4,5,13,10,15,19,14,1,1,9,14,19,5,16,16,17
17,41.328,-72.993,4,5,13,10,15,19,7,19,11,18,8,4,1,8,8,17
9,41.341,-72.975,4,5,13,10,5,4,7,19,11,12,8,4,1,8,8,17
9,41.341,-72.975,4,5,13,4,15,5,14,1,8,5,12,9,10,6,16,17
6,41.193,-73.145,6,5,9,3,5,4,15,4,18,18,3,14,7,19,5,13
6,41.193,-73.145,6,19,12,19,5,10,11,19,1,2,4,12,17,2,16,13
6,41.193,-73.145,6,19,12,13,5,4,15,4,18,18,3,14,7,19,5,13
6,41.193,-73.145,6,5,13,13,5,10,7,19,1,9,14,19,1,8,8,13
6,41.193,-73.145,6,19,12,13,15,10,11,19,5,2,4,12,17,2,16,13
6,41.193,-73.145,6,19,12,13,12,10,11,14,5,18,3,14,12,19,9,13
9,41.334,-72.945,4,12,9,3,10,4,7,19,5,12,8,14,1,19,8,17
7,41.334,-72.945,4,5,13,10,5,19,7,18,11,12,8,14,7,19,5,17
9,41.347,-72.934,4,5,13,10,10,4,15,4,11,18,8,4,1,11,18,17
10,41.456,-73.04,3,2,1,17,6,1,5,18,11,12,8,17,1,8,8,7
10,41.456,-73.04,3,2,13,10,6,19,7,18,11,12,8,4,1,8,8,7
10,41.456,-73.04,3,2,11,4,8,1,14,1,8,5,12,9,5,16,11,7
10,41.456,-73.04,3,2,11,4,15,1,19,18,1,9,8,4,5,16,8,7
10,41.456,-73.04,3,2,11,4,15,1,19,6,19,4,10,2,13,1,11,7
10,41.456,-73.04,3,2,11,10,6,19,7,1,19,9,14,19,5,16,16,7
17,41.294,-73.107,6,19,12,19,15,5,14,1,1,9,14,19,5,8,8,13
17,41.294,-73.107,6,5,13,10,5,10,7,19,5,2,4,12,17,2,5,13
17,41.294,-73.107,6,5,13,10,5,4,7,19,11,12,3,14,7,19,5,13
17,41.294,-73.107,6,5,12,13,15,10,7,19,5,12,4,14,1,8,8,13
17,41.294,-73.107,6,5,12,13,12,10,11,19,1,12,8,14,17,2,8,13
17,41.294,-73.107,6,5,13,10,5,19,7,1,1,9,14,19,5,16,16,13
17,41.326,-73.149,6,19,18,19,15,19,14,1,1,9,14,19,5,16,11,13
17,41.326,-73.149,6,5,12,10,15,19,19,18,19,4,10,2,10,6,3,13
17,41.326,-73.149,6,5,12,19,15,19,7,18,11,12,3,14,1,8,8,13
17,41.326,-73.149,6,19,12,3,5,19,7,19,1,12,14,4,5,16,8,13
17,41.326,-73.149,6,19,12,19,15,5,14,13,8,5,12,9,10,6,16,13
17,41.326,-73.149,6,5,12,13,15,19,7,1,1,12,14,19,5,16,16,13
17,41.28,-73.185,6,19,12,19,15,5,8,1,1,12,14,19,1,8,8,13
17,41.28,-73.185,6,5,13,13,5,10,11,1,4,9,14,19,5,16,8,13
6,41.28,-73.185,6,19,12,19,15,5,14,1,1,9,14,19,5,16,16,13
17,41.28,-73.185,6,19,12,13,12,5,11,14,1,9,14,19,17,2,12,13
17,41.28,-73.185,6,19,12,19,15,10,11,1,1,2,14,19,1,16,8,13
6,41.28,-73.185,6,19,13,13,15,5,7,19,1,9,14,19,5,16,16,13
17,41.295,-73.147,6,19,12,13,15,10,14,1,4,3,9,8,5,16,16,13
17,41.295,-73.147,6,19,12,19,15,5,14,1,4,9,14,19,5,16,3,13
17,41.295,-73.147,6,19,12,13,15,19,7,4,18,18,3,17,12,11,5,13
17,41.295,-73.147,6,19,12,19,15,5,7,19,1,9,8,4,1,8,8,13
17,41.295,-73.147,6,19,12,13,15,10,15,19,5,12,4,14,7,19,8,13
17,41.295,-73.147,6,19,12,13,5,10,15,19,5,2,4,12,17,16,16,13
6,41.21,-73.019,4,5,9,3,5,4,15,19,5,18,3,14,7,19,5,17
6,41.21,-73.019,4,5,13,13,15,10,7,1,1,9,14,19,5,16,16,17
6,41.21,-73.019,4,5,12,13,15,10,7,19,1,12,14,19,5,8,8,17
10,41.467,-73.02,3,2,11,4,15,1,19,6,19,4,10,2,13,1,11,7
10,41.467,-73.02,3,5,11,4,6,19,19,18,11,17,0,10,8,3,1,7
10,41.467,-73.02,3,2,11,4,15,5,19,1,19,4,10,2,13,16,11,7
10,41.467,-73.02,3,14,11,17,6,19,5,18,11,17,8,2,13,1,1,7
10,41.405,-73.0,4,5,13,10,15,19,19,6,1,9,14,4,1,8,8,17
9,41.405,-73.0,4,5,11,4,6,4,0,18,11,12,8,4,1,8,8,17
17,41.405,-73.0,4,2,11,4,15,19,7,1,1,9,14,19,5,16,16,17
10,41.405,-73.0,4,5,11,4,6,19,7,19,1,9,14,4,13,16,11,17
17,41.405,-73.0,4,12,9,8,9,13,6,11,13,14,11,11,12,12,15,17
17,41.392,-73.053,4,5,13,10,5,19,7,19,5,18,3,14,7,19,5,17
17,41.392,-73.053,4,2,11,10,15,19,7,18,1,12,8,4,1,8,11,17
17,41.392,-73.053,4,12,13,10,6,19,5,18,19,4,10,2,8,3,1,17
17,41.392,-73.053,4,2,11,13,15,5,14,1,1,9,14,4,1,8,8,17
17,41.392,-73.053,4,5,9,10,6,19,7,18,19,4,10,4,13,1,11,17
20,41.434,-72.945,4,14,1,4,8,1,19,6,19,4,10,2,13,1,11,7
9,41.434,-72.945,4,14,11,4,6,18,5,18,11,17,0,10,8,3,1,7
10,41.434,-72.945,4,12,1,18,6,18,5,18,11,17,8,4,13,1,11,7
20,41.434,-72.945,4,12,1,10,6,4,7,18,11,12,8,4,7,11,18,7
9,41.434,-72.945,4,3,1,17,18,18,0,12,18,10,17,17,15,11,18,7
10,41.434,-72.945,4,3,19,18,10,18,0,4,9,10,17,17,12,11,9,7
5,41.344,-73.225,6,19,18,19,2,5,11,1,1,2,3,14,17,8,5,13
6,41.344,-73.225,6,19,12,13,5,10,11,19,5,2,4,14,17,2,12,13
5,41.344,-73.225,6,19,12,10,15,19,7,18,11,12,8,4,15,11,18,13
6,41.344,-73.225,6,19,18,19,2,5,14,1,1,9,14,19,5,16,8,13
5,41.344,-73.225,6,19,18,13,15,5,14,1,1,9,14,4,7,19,5,13
7,41.283,-72.959,4,5,13,10,15,4,15,4,18,18,3,17,7,19,18,17
7,41.283,-72.959,4,12,9,3,10,13,16,9,13,6,11,6,12,5,9,17
7,41.283,-72.959,4,5,13,13,5,19,7,19,18,12,8,4,1,8,5,17
8,41.317,-73.012,4,5,13,13,15,10,11,1,4,9,14,8,6,15,13,17
17,41.317,-73.012,4,5,13,13,15,4,7,19,11,12,8,4,1,11,8,17
9,41.342,-72.994,4,12,13,10,5,19,7,19,5,12,8,14,1,8,5,17
17,41.342,-72.994,4,5,13,10,6,19,7,1,19,9,12,19,1,16,11,17
9,41.342,-72.994,4,5,13,13,5,19,7,19,1,12,3,4,1,8,8,17
9,41.345,-72.971,4,5,13,10,6,19,5,18,11,17,0,10,8,3,1,17
6,41.238,-73.122,6,19,13,10,5,4,15,4,18,18,3,14,7,11,18,13
6,41.238,-73.122,6,19,12,13,12,10,11,19,5,12,8,4,1,8,8,13
17,41.238,-73.122,6,19,12,19,12,10,11,19,1,2,3,14,7,19,5,13
17,41.273,-73.118,6,5,12,13,5,10,11,14,1,9,14,19,17,2,12,13
17,41.273,-73.118,6,19,12,13,12,10,11,19,1,2,4,12,17,2,12,13
17,41.273,-73.118,6,19,12,13,15,5,11,19,1,2,4,12,17,2,16,13
7,41.258,-72.951,4,5,13,10,15,19,14,19,11,12,8,4,1,8,8,17
7,41.258,-72.951,4,5,13,10,5,19,7,18,1,9,14,19,5,16,16,17
7,41.295,-72.973,4,12,13,10,5,19,7,18,11,12,8,4,1,8,11,17
7,41.295,-72.973,4,12,9,3,5,4,15,19,11,18,8,4,1,11,18,17
7,41.295,-72.973,4,5,13,10,5,19,7,19,1,12,8,4,1,8,8,17
6,41.22,-73.077,6,5,12,19,15,5,14,1,4,5,14,19,10,6,16,13
6,41.22,-73.077,6,5,13,3,5,10,11,19,5,18,3,14,7,19,5,13
6,41.22,-73.077,6,5,12,13,5,4,15,4,18,18,3,14,7,19,5,13
6,41.248,-73.079,6,5,13,10,5,10,7,19,1,9,14,4,1,8,5,13
17,41.248,-73.079,6,5,12,13,12,10,11,7,15,3,9,8,6,15,13,13
17,41.248,-73.079,6,5,12,13,5,19,15,4,18,18,3,6,7,19,9,13
6,41.211,-73.177,6,19,12,13,12,5,4,14,15,3,9,8,6,15,7,13
6,41.211,-73.177,6,19,12,13,15,5,14,1,4,9,12,9,10,16,16,13
6,41.211,-73.177,6,19,12,19,15,16,14,7,4,3,9,8,6,15,7,13
17,41.356,-73.092,6,2,11,4,15,5,19,6,19,5,12,9,10,6,3,17
17,41.356,-73.092,6,5,11,19,13,17,14,13,8,9,14,19,5,16,16,17
17,41.356,-73.092,6,2,12,19,15,5,14,1,15,3,9,8,17,2,12,17
6,41.207,-73.093,6,5,12,13,5,19,7,19,1,2,4,14,7,19,5,13
6,41.207,-73.093,6,5,13,10,5,19,7,19,1,12,8,4,1,8,8,13
6,41.207,-73.093,6,5,12,10,5,19,7,19,1,9,14,19,5,8,8,13
6,41.207,-73.093,6,19,12,13,5,10,11,1,1,12,4,4,1,8,8,13
6,41.207,-73.093,6,5,12,13,5,10,7,19,5,18,3,14,7,19,18,13
6,41.207,-73.093,6,19,12,13,12,10,11,1,1,9,14,19,5,16,16,13
6,41.177,-73.146,6,19,12,13,5,10,11,1,1,9,14,19,5,16,16,13
6,41.177,-73.146,6,19,12,13,12,10,11,14,1,2,9,12,6,15,12,13
6,41.177,-73.146,6,19,12,19,12,5,14,19,5,2,4,4,17,2,8,13
17,41.304,-73.118,6,5,12,13,5,19,7,19,5,12,3,14,7,19,8,13
17,41.304,-73.118,6,19,12,19,15,5,14,1,4,9,14,19,5,16,16,13
17,41.304,-73.118,6,5,12,19,15,19,11,1,1,9,14,19,5,16,16,13
17,41.304,-73.118,6,5,13,13,5,19,7,19,1,9,14,4,17,8,12,13
17,41.304,-73.118,6,5,12,13,12,10,11,1,1,9,14,12,17,19,5,13
17,41.304,-73.118,6,19,12,13,15,10,11,19,1,9,14,19,5,16,16,13
6,41.236,-73.15,6,19,13,13,5,10,11,1,1,9,14,19,17,2,8,13
6,41.236,-73.15,6,5,13,13,15,10,11,1,1,9,14,19,5,16,16,13
6,41.236,-73.15,6,19,12,13,5,19,11,19,1,2,14,12,5,16,16,13
17,41.308,-73.032,4,5,12,19,15,5,14,1,4,9,14,19,5,16,16,17
17,41.308,-73.032,4,5,12,13,15,10,14,1,1,12,14,19,5,16,8,17
17,41.308,-73.032,4,5,13,10,5,4,7,19,18,18,3,14,7,19,5,17
17,41.407,-73.079,3,2,11,4,13,17,8,13,8,5,10,2,13,1,11,17
17,41.407,-73.079,3,2,11,10,6,19,7,18,11,12,8,4,1,16,11,17
17,41.407,-73.079,3,2,11,4,6,19,7,18,11,12,3,17,12,5,15,17
6,41.24,-73.012,4,12,9,3,5,4,15,19,11,12,8,4,1,8,8,17
6,41.24,-73.012,4,5,13,3,5,4,15,4,18,18,3,14,7,5,9,17
7,41.241,-73.012,4,5,12,19,2,5,8,13,4,5,12,9,5,16,16,17
7,41.274,-73.019,4,12,9,3,10,4,15,19,5,18,4,14,7,19,12,17
17,41.274,-73.019,4,5,13,10,5,19,7,4,11,12,3,17,15,11,18,17
17,41.274,-73.019,4,5,13,13,15,10,14,1,1,2,14,12,5,2,12,17
17,41.321,-73.091,6,5,13,3,10,4,16,9,13,6,3,17,15,11,18,13
17,41.321,-73.091,6,5,12,10,15,19,7,19,1,12,8,4,1,16,16,13
17,41.321,-73.091,6,5,12,13,15,19,14,1,19,4,14,19,1,16,11,13
13,41.29,-72.93,4,5,13,10,5,19,7,1,1,9,14,19,10,6,3,17
7,41.27,-72.974,4,5,13,10,5,19,11,19,1,2,4,12,5,16,16,17
7,41.269,-72.974,4,5,13,10,5,19,7,18,1,9,8,4,1,19,18,17
